region,scar,orientation,row,col,pool_n,collar_only_n,median_dist_km,placebo_auc,placebo_collar_only_auc
mugla_2021,1,3,107,293,964,356,21.72153309506491,0.7656908882366833,0.7792736213878992
mugla_2021,1,7,52,299,1253,527,16.112262410971343,0.7648472933252874,0.7388989165033966
mugla_2021,1,5,61,309,1277,541,12.799316387995104,0.8168545859303542,0.8330653361986484
mugla_2021,1,1,95,283,1243,506,21.510753124890815,0.7944380127630721,0.8086244202362973
mugla_2021,1,6,85,310,1032,406,12.241323457861899,0.8673137118968088,0.8617685930553887
mugla_2021,1,0,84,236,1160,473,11.678344540569007,0.7832246986262965,0.7883314139695308
mugla_2021,1,7,98,275,1140,475,19.725712747917346,0.8028538487139258,0.8160633290543432
mugla_2021,1,0,71,257,1141,470,18.22361105818493,0.7947457301041021,0.813111918353226
mugla_2021,1,4,92,238,1039,364,9.363893421008166,0.7971822499745691,0.7888896334018285
mugla_2021,1,1,20,176,1256,540,22.068359703430612,0.8277439024390244,0.8146190906353508
mugla_2021,1,0,20,161,1254,520,16.534051227691222,0.7938866629495641,0.8037210756722951
mugla_2021,1,1,55,310,1288,550,12.241323457861899,0.8044551330606473,0.7912761763981275
mugla_2021,1,2,39,188,1275,541,17.75077463098442,0.7781454912588341,0.7751453947071818
mugla_2021,10,2,26,133,973,420,14.230249470757707,0.8425581466416404,0.849493255831284
mugla_2021,10,4,39,216,1082,484,15.960733065871379,0.8659079141102519,0.854760796182051
mugla_2021,10,6,104,300,1051,435,19.973106919054935,0.7733003369620407,0.7968557192452287
mugla_2021,10,2,130,336,904,387,16.224980739587952,0.8710755189940034,0.8715733967398996
mugla_2021,10,5,58,254,1007,457,16.2,0.7949269044699622,0.7875441317978378
mugla_2021,10,1,19,159,1176,540,17.573061770789973,0.7898661812142698,0.7733205819277806
mugla_2021,10,3,87,315,993,427,12.97998459167036,0.8416568562094285,0.7949775153654166
mugla_2021,10,4,30,199,1082,477,19.451758740512908,0.8347594294458475,0.8286598229020055
mugla_2021,10,2,28,211,978,456,15.594951106047112,0.8774302255249288,0.8711528429838289
mugla_2021,10,5,69,274,1045,494,20.646125544518032,0.7752843483013979,0.7963543745604531
mugla_2021,10,1,46,219,1152,529,19.8,0.8349376738828029,0.8034677292911006
mugla_2021,10,2,53,187,1181,544,16.801339232335025,0.719302360403838,0.7353804197735433
mugla_2021,10,7,51,244,1027,437,15.536408851468861,0.810944864252049,0.8243250502250729
mugla_2021,10,6,126,334,1012,454,15.788519104066895,0.8585611163688323,0.8819534928612301
mugla_2021,10,3,105,205,853,319,6.3639610306789285,0.7447818341598372,0.7750697847832378
mugla_2021,10,1,4,177,1116,507,25.16582303106575,0.8610367902356394,0.8665814743821245
mugla_2021,10,1,48,205,1174,536,19.973106919054935,0.7706582100972292,0.7754070025459557
mugla_2021,10,4,54,200,1174,536,20.349754298271026,0.7589437819420783,0.7555532198164109
mugla_2021,10,6,12,354,1073,475,14.740505418743279,0.9035786636563712,0.9010065068775224
mugla_2021,10,0,66,203,905,369,19.8,0.7201998979759465,0.7327039624073862
mugla_2021,10,6,38,214,1100,510,18.11494527151298,0.8495817328211694,0.817487495780785
mugla_2021,10,1,55,183,1120,482,12.795359875595905,0.6959045942320591,0.7055532828135247
mugla_2021,10,6,32,347,1142,510,11.682679487172454,0.8496898886997799,0.8427444843352052
mugla_2021,10,4,40,245,1011,469,9.100686787270508,0.8852574729617402,0.8909309922553563
mugla_2021,10,2,55,327,1184,545,11.114180131705622,0.7210352958592395,0.7212272616329988
mugla_2021,10,4,11,180,1097,491,23.38701562833531,0.8624160642982784,0.8383134288874228
mugla_2021,10,4,1,157,1115,494,24.556974569356058,0.8480206600840718,0.844303789448341
mugla_2021,10,7,38,232,1076,487,13.77470507851257,0.8917526223013422,0.8857429312355998
mugla_2021,10,2,112,260,919,403,13.862629620674427,0.7805960414889287,0.7677318390630521
mugla_2021,10,3,71,267,1027,483,19.187105044795057,0.7770295907218709,0.7838885162828825
mugla_2021,10,2,55,234,1098,482,16.09025049234178,0.8130588835583833,0.8136286599263631
mugla_2021,10,4,27,206,942,430,17.810563643134117,0.8549784197043551,0.8458128616661207
mugla_2021,10,3,63,223,924,354,20.481176657051876,0.8054488547446294,0.8269099847042076
mugla_2021,10,5,102,305,995,425,18.117739925277657,0.7886474626654398,0.7945171683696952
mugla_2021,10,0,107,297,1056,429,20.45397271925432,0.7574631289420021,0.7601402249289574
mugla_2021,10,5,58,235,1057,468,17.370233159056905,0.8071238320282252,0.7855924722121904
mugla_2021,10,2,64,285,1105,510,18.22361105818493,0.8079451065366559,0.8097333456074135
mugla_2021,10,4,38,137,1059,490,9.492760399378044,0.8004347562660614,0.7824917760531442
mugla_2021,10,2,15,163,1162,534,22.40755726068941,0.8201565483934397,0.8409411943990199
mugla_2021,10,5,55,254,1019,470,15.09345884812358,0.8117581291916804,0.7896813505144342
mugla_2021,10,3,16,346,1127,526,10.543837062473983,0.9168648884334302,0.9088196266742832
mugla_2021,10,2,22,164,1162,533,20.219977124757193,0.8076706557955498,0.8046960101236983
mugla_2021,10,2,106,275,1024,488,21.154786692377687,0.7804751687206573,0.7948061776854203
mugla_2021,10,3,8,185,1042,465,24.403944353321247,0.884260135348238,0.8897201608696383
mugla_2021,10,6,71,83,949,378,7.214048793846629,0.6931025327706787,0.6702643846618808
mugla_2021,10,1,45,223,1139,507,18.45548698896889,0.857322061331014,0.821716624533526
mugla_2021,10,2,18,336,1142,528,9.050481683941475,0.9087343676771663,0.9056883387869303
mugla_2021,10,6,61,316,1179,540,13.242545072605946,0.7908242974006512,0.7835767692575204
mugla_2021,10,0,29,178,1168,541,18.96951501752219,0.793192756232984,0.7771760982820315
mugla_2021,10,7,15,346,1126,521,10.539033491060824,0.8983146957529666,0.8918205329224225
mugla_2021,8,4,89,266,924,404,20.525624081053582,0.906993553891364,0.9035918190359181
mugla_2021,8,0,33,149,935,401,14.491117969294155,0.9079940669034701,0.9050912863825835
mugla_2021,8,4,52,290,990,451,14.978985279383915,0.8708877092088773,0.8543989836049655
mugla_2021,8,6,36,208,902,404,17.5066770587042,0.9284922394678492,0.9124584447495843
mugla_2021,8,1,27,179,985,450,18.79793871678488,0.9066693838230391,0.8989294403892943
mugla_2021,8,4,11,156,972,440,21.522514065050267,0.9194236054789584,0.9303355175846052
mugla_2021,8,0,84,290,931,419,19.521910767135477,0.9142678777235058,0.9057823632911172
mugla_2021,8,6,10,353,887,379,16.23121991718429,0.9485265678618158,0.9526871521291143
mugla_2021,8,7,100,300,991,443,20.743975028909,0.8926174990977189,0.8858191494620289
mugla_2021,8,1,45,337,1003,455,10.112492274409904,0.851776786429034,0.8279096815593168
mugla_2021,8,5,75,311,996,448,14.445620199841319,0.9163955090434731,0.9152783661366007
mugla_2021,8,7,120,337,869,372,14.904445645511277,0.9231014758132934,0.9345125971273841
mugla_2021,8,7,95,317,796,356,13.723147680390705,0.9143894655760555,0.901311203149348
mugla_2021,8,2,36,171,993,451,16.262379899633387,0.8924809432450511,0.8909964879343552
mugla_2021,8,5,95,277,859,362,21.491917085267197,0.9067282445212987,0.8995039722547082
mugla_2021,8,4,57,168,970,435,8.180788020113136,0.8648318157874935,0.8371633526302542
mugla_2021,8,2,39,348,992,444,12.503199590504824,0.920721612314575,0.921121851778786
mugla_2021,8,5,67,274,888,393,20.317384053679497,0.8908222775695402,0.9129961367730912
mugla_2021,8,3,40,180,1003,455,12.97998459167036,0.8779391751752044,0.8692869174620999
mugla_2021,8,2,61,279,972,446,16.981166037701886,0.8977858129824877,0.8775285588033125
mugla_2021,8,7,79,274,894,401,20.552734682378272,0.894367764006597,0.887937546644338
mugla_2021,8,0,104,276,913,410,21.010711553871754,0.8937648403834315,0.8924915435285741
mugla_2021,8,6,11,140,892,385,19.091883092036785,0.9307152384537329,0.9334605175846051
mugla_2021,8,2,51,308,996,451,13.715775588715355,0.888977442617184,0.8686333694790167
mugla_2021,8,4,54,335,1003,455,10.505355776935877,0.8237331800219777,0.8411045159220341
mugla_2021,8,6,21,176,969,441,22.786180022109896,0.9200846685197321,0.9083163679096942
mugla_2021,8,3,41,220,970,432,19.260841103129426,0.926657385807811,0.9126579818869964
mugla_2021,8,5,11,142,882,401,16.801339232335025,0.9305990035917043,0.925334929100606
mugla_2021,8,4,34,172,996,448,16.59823004712712,0.9020314835986282,0.9022134058915536
mugla_2021,8,5,44,320,1003,455,12.535549449465707,0.890192561003122,0.8817919306970402
mugla_2021,8,3,109,346,849,361,10.466733014651707,0.9587986725473506,0.9525774915583232
mugla_2021,8,6,125,330,831,347,14.512063946937388,0.939402224037524,0.9428916258230086
mugla_2021,8,0,58,328,1003,455,11.285942583586008,0.8452052601320128,0.844806288601909
mugla_2021,8,3,70,279,883,407,21.637467504308354,0.8945635730877648,0.9176769669470398
mugla_2021,8,3,89,307,929,391,17.573061770789973,0.9091873374557055,0.9243237440961786
mugla_2021,8,1,89,291,932,422,22.504499550089978,0.909660764073807,0.91832211920988
mugla_2021,8,5,68,302,960,439,18.00281206068415,0.9081765130778588,0.9105506875280582
mugla_2021,8,6,64,201,976,430,20.523157651784484,0.8728853805193251,0.8580970972670174
mugla_2021,8,4,40,235,865,373,10.620381349085353,0.946630943842032,0.9526501438328014
mugla_2021,8,7,42,201,996,451,19.205556735879753,0.8834919971858235,0.9098394484276628
mugla_2021,8,6,100,255,984,448,16.22810032838612,0.9165257254762331,0.9137366397288841
mugla_2021,8,1,74,290,928,433,20.702445363294608,0.8979763796249685,0.9013249945213332
mugla_2021,8,3,81,263,896,396,18.0,0.9025280647158498,0.8898612032736121
mugla_2021,8,6,84,265,873,402,21.510753124890815,0.8999057282129748,0.9149893779278788
mugla_2021,8,6,4,148,961,434,22.09128787554044,0.9329403297963649,0.9357319452386559
mugla_2021,8,0,22,347,914,403,12.886038956948719,0.9477161829768884,0.9468946405607578
mugla_2021,8,1,61,311,995,449,14.740505418743279,0.9096128452481385,0.9203237527026806
mugla_2021,8,2,14,190,796,347,23.352355341592418,0.9499413124014233,0.9422816003702223
mugla_2021,8,1,61,213,851,340,20.976951637451997,0.8812796452434662,0.8643623872906827
mugla_2021,8,6,69,219,829,340,20.523157651784484,0.8977683956574185,0.9235562473164447
evia_2021_extended,1,5,68,91,2750,542,20.729327051305837,0.838712538121509,0.8558987041057746
evia_2021_extended,1,5,67,85,2800,569,17.710801788738987,0.8227455441279414,0.8208494280109992
evia_2021_extended,1,5,68,94,2694,541,22.079823789485527,0.8422109581090841,0.8524719687474092
evia_2021_extended,1,5,67,92,2713,558,21.183484132691675,0.8395948976803205,0.8599576863684447
