frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
collar10,tvdi_difference_mean,bejis_2022,mugla_2021,0.4509231055990981,0.509446583365179,-0.05852347776608091,-0.17604212582693923,0.05578908185261714,-0.1730664801519252,0.057016480477552325,True,0.31937090639839383,0.3257,0.8365300938594087,0.8383,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,tvdi_difference_mean,bejis_2022,evia_2021_extended,0.4509231055990981,0.48859841143362615,-0.03767530583452805,-0.13943430632192202,0.06078463874746563,-0.14096400388396516,0.06613335949311287,False,0.47625992477082335,0.4845,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8242960236418096,0.8385576923076923,False
collar10,tvdi_difference_mean,bejis_2022,montiferru_2021,0.4509231055990981,0.38424897940164837,0.06667412619744972,-0.06352239949895273,0.19125084777519513,-0.07315874764962736,0.18880630918058502,False,0.31316438991829076,0.3159,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,tvdi_difference_mean,mugla_2021,evia_2021_extended,0.509446583365179,0.48859841143362615,0.02084817193155286,-0.09818220848268318,0.13493046889102644,-0.09632787529839931,0.13753695563254303,True,0.7255462288074914,0.7311,0.8365300938594087,0.8383,False,1.0,1.0,1.0,1.0,0.9197064872207638,0.9094615384615385,False
collar10,tvdi_difference_mean,mugla_2021,montiferru_2021,0.509446583365179,0.38424897940164837,0.12519760396353063,-0.013904535843952447,0.25919891829323216,-0.023911766336161988,0.2579943203046805,True,0.08061593298114483,0.0913,0.8365300938594087,0.8383,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,tvdi_difference_mean,evia_2021_extended,montiferru_2021,0.48859841143362615,0.38424897940164837,0.10434943203197777,-0.026713613577424238,0.22661360909497452,-0.03661320982856207,0.2273649575115757,False,0.12010199359060371,0.1335,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,downscaled_lst_mean,manavgat_2021,bejis_2022,0.3875620281180363,0.39467279998384197,-0.007110771865805665,-0.1315687669321061,0.11195133332658604,-0.13638363785208432,0.11683332370615722,False,0.9131067299604639,0.9077,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9338591556413836,0.9517500000000001,False
collar10,downscaled_lst_mean,manavgat_2021,mugla_2021,0.3875620281180363,0.3141817064268252,0.07338032169121111,-0.041822876571896934,0.18283647519218088,-0.0429389503937019,0.18488073306668795,False,0.20939508870628776,0.2232,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7852315826485791,0.7762941176470588,False
collar10,downscaled_lst_mean,manavgat_2021,evia_2021_extended,0.3875620281180363,0.2852294553626902,0.10233257275534613,-0.03543800372963375,0.22906250215657317,-0.03892265504548611,0.23573897617606218,False,0.14263517587438262,0.1528,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,downscaled_lst_mean,manavgat_2021,montiferru_2021,0.3875620281180363,0.3709528029692217,0.016609225148814633,-0.16325177440452956,0.17808376721364746,-0.1585406403003431,0.17387237025108024,False,0.8440199293575003,0.8663,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9235609157799094,0.9393614457831325,False
collar10,downscaled_lst_mean,bejis_2022,mugla_2021,0.39467279998384197,0.3141817064268252,0.08049109355701678,-0.021020882637579247,0.18713711222609103,-0.024681050231135447,0.1865398758138506,False,0.1313488348570408,0.1341,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,downscaled_lst_mean,bejis_2022,evia_2021_extended,0.39467279998384197,0.2852294553626902,0.1094433446211518,-0.022731424014327505,0.24699490074860955,-0.02328680667707798,0.23697787746241583,False,0.09747931178288755,0.1059,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,downscaled_lst_mean,bejis_2022,montiferru_2021,0.39467279998384197,0.3709528029692217,0.023719997014620298,-0.13950325908086664,0.18090346009058542,-0.14211075542148086,0.17494183073701552,False,0.7688692805443871,0.7882,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,downscaled_lst_mean,mugla_2021,evia_2021_extended,0.3141817064268252,0.2852294553626902,0.028952251064135015,-0.08335018476169875,0.1486357310903496,-0.09130365286624167,0.14286698401206915,False,0.6273127334643348,0.6262,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8503384426892096,0.8661818181818182,False
collar10,downscaled_lst_mean,mugla_2021,montiferru_2021,0.3141817064268252,0.3709528029692217,-0.05677109654239648,-0.20891616199774923,0.08595878123109355,-0.212167477772792,0.08724887680335608,False,0.4548093037195875,0.4399,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8026046536228014,0.7762941176470588,False
collar10,downscaled_lst_mean,evia_2021_extended,montiferru_2021,0.2852294553626902,0.3709528029692217,-0.0857233476065315,-0.26691368540377697,0.07322375351158236,-0.256378629082626,0.075212556004028,False,0.31415669080203656,0.3035,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,fused_lst_mean,manavgat_2021,bejis_2022,0.38639205007147953,0.40232433196663364,-0.01593228189515411,-0.13290743484371523,0.09848162324810147,-0.13764563904966237,0.10167175353603168,False,0.794998915213688,0.7856,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,fused_lst_mean,manavgat_2021,mugla_2021,0.38639205007147953,0.3323259293398547,0.05406612073162481,-0.05574053210232161,0.1554930591821308,-0.05768870419894677,0.16078784095304405,False,0.3334237914673881,0.346,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,fused_lst_mean,manavgat_2021,evia_2021_extended,0.38639205007147953,0.284711112982141,0.10168093708933851,-0.03523831414178652,0.21942102389424786,-0.033330355672726325,0.22545202486255014,False,0.1242722516125778,0.1309,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,fused_lst_mean,manavgat_2021,montiferru_2021,0.38639205007147953,0.3763523581931724,0.010039691878307111,-0.17010788038324018,0.165640335100963,-0.1613295092999839,0.16456937085292292,False,0.9034015475225643,0.9306,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9338591556413836,0.9517500000000001,False
