frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
collar10,elevation_mean,bejis_2022,montiferru_2021,0.6143085374967179,0.5811567066601115,0.03315183083660633,-0.17576263252924668,0.2605921817049505,-0.17159849538950211,0.25237482018126517,False,0.7579156913346142,0.75,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8421285459273492,0.84375,False
collar10,elevation_mean,mugla_2021,evia_2021_extended,0.6055696330476426,0.647769410765906,-0.04219977771826344,-0.16895636974613357,0.08974720334320016,-0.16637944770475221,0.08768144471259444,False,0.5173580527543048,0.5243,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.7162941176470587,False
collar10,elevation_mean,mugla_2021,montiferru_2021,0.6055696330476426,0.5811567066601115,0.02441292638753101,-0.1736104779086925,0.23368108178566865,-0.16538465698570187,0.22912346851487853,False,0.8085894988023102,0.8136,1.0,1.0,False,1.0,1.0,1.0,1.0,0.856153586967152,0.8614588235294118,False
collar10,elevation_mean,evia_2021_extended,montiferru_2021,0.647769410765906,0.5811567066601115,0.06661270410579445,-0.134331917246381,0.2895369655421531,-0.13481118246457185,0.2792801782287963,False,0.5250780017750225,0.5259,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.7162941176470587,False
collar10,slope_mean,manavgat_2021,bejis_2022,0.43829444741350954,0.6034912443699381,-0.16519679695642853,-0.2816385392811016,-0.040316545448548166,-0.27915882226990324,-0.05202602076959576,True,0.004463086617478349,0.0042,0.06382434053658603,0.0681,False,0.33072097514899695,0.3192,1.0,1.0,0.0236281056219442,0.0252,True
collar10,slope_mean,manavgat_2021,mugla_2021,0.43829444741350954,0.6350429094061244,-0.19674846199261486,-0.2830667878224636,-0.1054692759693652,-0.2797769925175923,-0.11017302076670128,True,5.292699241473815e-06,5e-05,0.06382434053658603,0.0681,False,0.0004710502324911696,0.0045000000000000005,1.0,1.0,0.0002381714658663217,0.0015000000000000002,True
collar10,slope_mean,manavgat_2021,evia_2021_extended,0.43829444741350954,0.6031460052342063,-0.16485155782069671,-0.272509839229061,-0.040294020008258914,-0.2730935599594026,-0.04867976095896317,True,0.0040218902547965295,0.0056,0.06382434053658603,0.0681,False,0.30566365936453627,0.42,1.0,1.0,0.0236281056219442,0.0315,True
collar10,slope_mean,manavgat_2021,montiferru_2021,0.43829444741350954,0.6505640511644759,-0.21226960375096637,-0.3506649497395184,-0.05431243293652489,-0.3500852586662582,-0.05770107197899458,True,0.004409613001986626,0.0068,0.06382434053658603,0.0681,False,0.33072097514899695,0.5032,1.0,1.0,0.0236281056219442,0.036,True
collar10,slope_mean,bejis_2022,mugla_2021,0.6034912443699381,0.6350429094061244,-0.03155166503618634,-0.14144814927398217,0.07527480793879596,-0.13884548623730275,0.07847918474676911,False,0.569102474742005,0.5866,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.739972602739726,False
collar10,slope_mean,bejis_2022,evia_2021_extended,0.6034912443699381,0.6031460052342063,0.00034523913573181186,-0.1300242325838827,0.13615657155553101,-0.1279015547871066,0.1332412396399069,False,0.9958772906340481,0.9862,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9958772906340481,0.9862,False
collar10,slope_mean,bejis_2022,montiferru_2021,0.6034912443699381,0.6505640511644759,-0.04707280679453785,-0.20568501215823584,0.12135560081593695,-0.19797837834662424,0.12346229481151971,False,0.567606318717883,0.5928,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.739972602739726,False
collar10,slope_mean,mugla_2021,evia_2021_extended,0.6350429094061244,0.6031460052342063,0.03189690417191815,-0.07198996995693116,0.14356350809857701,-0.0718733635830338,0.13951277274336002,False,0.5547468595848852,0.5532,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.7215652173913044,False
collar10,slope_mean,mugla_2021,montiferru_2021,0.6350429094061244,0.6505640511644759,-0.015521141758351509,-0.14684463047662683,0.1398051658155051,-0.1482441908947046,0.1346201287190636,False,0.830074903410824,0.8393,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8594594017777439,0.868241379310345,False
collar10,slope_mean,evia_2021_extended,montiferru_2021,0.6031460052342063,0.6505640511644759,-0.04741804593026966,-0.1985945719119563,0.11562687803551414,-0.2015441810101418,0.11695142592723756,False,0.5582088047802286,0.5725,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7113780934275062,0.7360714285714286,False
collar10,lst_anomaly_mean,manavgat_2021,bejis_2022,0.4865378448153565,0.39230323136558826,0.09423461344976825,0.003274674167013362,0.1852685215561997,0.0002878109810541012,0.18504599036335403,False,0.048505869944882055,0.0494,1.0,1.0,False,1.0,1.0,1.0,1.0,0.15681618221417146,0.171,True
